turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
309,41,0,0,41,0,"[{""episode_id"":""60456478-818a-46f3-8f6f-bb30ff53c6df"",""provenance"":""stm""},{""episode_id"":""36fc4ee2-d046-4770-b13c-3aff4bc023f6"",""provenance"":""stm""},{""episode_id"":""28593f6f-75cd-4518-ba23-e74e9e9eec43"",""provenance"":""stm""},{""episode_id"":""85b6f7f8-0e43-4250-8f8d-c220ddaeac10"",""provenance"":""stm""},{""episode_id"":""c4316241-7407-42a1-a1fa-4992d2a053e4"",""provenance"":""stm""},{""episode_id"":""512383a5-233a-4dfc-a8ba-af87689e58a4"",""provenance"":""stm""},{""episode_id"":""b10c95b3-98c4-4e9b-8b5e-0d7436835362"",""provenance"":""stm""},{""episode_id"":""917d0c0c-226e-409f-8d99-f537fe0f2d52"",""provenance"":""stm""},{""episode_id"":""12a0cc8d-09e0-47b9-b796-def9df7ffe5e"",""provenance"":""stm""},{""episode_id"":""14677d68-5fe4-4cc5-bcec-41251316e1be"",""provenance"":""stm""},{""episode_id"":""57378902-d35b-42e3-bd84-064ab2d1192a"",""provenance"":""stm""},{""episode_id"":""6eee36f5-aa51-4ece-9ea9-107c271d1165"",""provenance"":""stm""},{""episode_id"":""8bb9065d-7343-46bd-98c5-97278e39ae85"",""provenance"":""stm""},{""episode_id"":""fecb9d82-b0a3-4404-be47-e4b06eabf324"",""provenance"":""stm""},{""episode_id"":""a6b96246-8cd0-4fe7-a6c0-de1794119448"",""provenance"":""stm""},{""episode_id"":""c190580d-46a5-4f02-92ae-65047bba5e6e"",""provenance"":""stm""},{""episode_id"":""519789fe-6564-4520-9705-b6d2363a75cc"",""provenance"":""stm""},{""episode_id"":""18c0fe53-3eeb-4b7a-945c-2f44bfc0f76b"",""provenance"":""stm""},{""episode_id"":""2d325516-566f-42fe-b759-d1fd5b059020"",""provenance"":""stm""},{""episode_id"":""5bbf10f9-2767-430a-82cf-5f459ec2b508"",""provenance"":""stm""},{""episode_id"":""bc0b1728-06ae-4811-81af-9e0b08a0381c"",""provenance"":""stm""},{""episode_id"":""5619c449-f412-4706-8fc2-38f7833e1d79"",""provenance"":""stm""},{""episode_id"":""86a876c1-e7c2-4316-943c-070bed2af3e6"",""provenance"":""stm""},{""episode_id"":""fdeb2c09-1e72-404a-94f7-a7e0c780d283"",""provenance"":""stm""},{""episode_id"":""d5bdbe42-518b-483d-a2e4-e6dd2ab12763"",""provenance"":""stm""},{""episode_id"":""3ea0a77c-bf7f-403d-a5d4-10a83ff7345a"",""provenance"":""stm""},{""episode_id"":""d3e02e7e-21df-46ea-94a8-db6642a98918"",""provenance"":""stm""},{""episode_id"":""63b74e9f-75a6-4ac7-8f20-1d62bd3efd41"",""provenance"":""stm""},{""episode_id"":""4d7f58f1-2059-4a9c-8dbc-b1715fdd0539"",""provenance"":""stm""},{""episode_id"":""c4e33a58-67fb-4174-8da7-7d4d0cc6e4ca"",""provenance"":""stm""},{""episode_id"":""002003d1-5d77-4d97-996e-604b9adad51b"",""provenance"":""stm""},{""episode_id"":""23a08e70-429b-4f60-b124-732251b2781a"",""provenance"":""stm""},{""episode_id"":""709ac20a-2cab-46dc-92ea-d7b090e96c29"",""provenance"":""stm""},{""episode_id"":""edb50b81-5328-48d0-a9e4-55478028df77"",""provenance"":""stm""},{""episode_id"":""26573c2d-f0c0-498c-98fa-717542cb03dc"",""provenance"":""stm""},{""episode_id"":""d80407d5-7406-4ed7-8639-ea2e911f0589"",""provenance"":""stm""},{""episode_id"":""7edf218e-1e5a-46c4-a4ce-c35257320983"",""provenance"":""stm""},{""episode_id"":""60023ee0-e088-4856-aabb-2503fc2819b8"",""provenance"":""stm""},{""episode_id"":""b0894539-6c9f-410a-ad49-6090c7f37688"",""provenance"":""stm""},{""episode_id"":""c1e848fa-1f1e-43c9-91af-b303ed382f69"",""provenance"":""stm""},{""episode_id"":""e0f51cd9-e28b-446a-9139-a492b471c3d6"",""provenance"":""stm""}]"
310,23,0,0,23,0,"[{""episode_id"":""5bbf10f9-2767-430a-82cf-5f459ec2b508"",""provenance"":""stm""},{""episode_id"":""5619c449-f412-4706-8fc2-38f7833e1d79"",""provenance"":""stm""},{""episode_id"":""84794449-38b0-45d5-8a95-7fe45f7260d1"",""provenance"":""stm""},{""episode_id"":""86a876c1-e7c2-4316-943c-070bed2af3e6"",""provenance"":""stm""},{""episode_id"":""d5bdbe42-518b-483d-a2e4-e6dd2ab12763"",""provenance"":""stm""},{""episode_id"":""bcc98709-5ea8-415c-b073-5b01422ca606"",""provenance"":""stm""},{""episode_id"":""3ea0a77c-bf7f-403d-a5d4-10a83ff7345a"",""provenance"":""stm""},{""episode_id"":""63b74e9f-75a6-4ac7-8f20-1d62bd3efd41"",""provenance"":""stm""},{""episode_id"":""ceb20ccc-cefe-4c51-b0ff-d73e1dd5b82a"",""provenance"":""stm""},{""episode_id"":""4d7f58f1-2059-4a9c-8dbc-b1715fdd0539"",""provenance"":""stm""},{""episode_id"":""002003d1-5d77-4d97-996e-604b9adad51b"",""provenance"":""stm""},{""episode_id"":""50ba28b9-2a07-4074-943e-85a0457c578d"",""provenance"":""stm""},{""episode_id"":""23a08e70-429b-4f60-b124-732251b2781a"",""provenance"":""stm""},{""episode_id"":""edb50b81-5328-48d0-a9e4-55478028df77"",""provenance"":""stm""},{""episode_id"":""092a8a21-54e3-4928-bc19-570b2aa22a2b"",""provenance"":""stm""},{""episode_id"":""bd201dee-55fd-4072-87d7-741972915263"",""provenance"":""stm""},{""episode_id"":""26573c2d-f0c0-498c-98fa-717542cb03dc"",""provenance"":""stm""},{""episode_id"":""7edf218e-1e5a-46c4-a4ce-c35257320983"",""provenance"":""stm""},{""episode_id"":""5c164040-5572-490c-8529-1d6f6c49d176"",""provenance"":""stm""},{""episode_id"":""60023ee0-e088-4856-aabb-2503fc2819b8"",""provenance"":""stm""},{""episode_id"":""c1e848fa-1f1e-43c9-91af-b303ed382f69"",""provenance"":""stm""},{""episode_id"":""4282d14d-8526-4ccf-a022-39a46490c10a"",""provenance"":""stm""},{""episode_id"":""e0f51cd9-e28b-446a-9139-a492b471c3d6"",""provenance"":""stm""}]"
311,25,0,0,25,0,"[{""episode_id"":""14677d68-5fe4-4cc5-bcec-41251316e1be"",""provenance"":""stm""},{""episode_id"":""57378902-d35b-42e3-bd84-064ab2d1192a"",""provenance"":""stm""},{""episode_id"":""6eee36f5-aa51-4ece-9ea9-107c271d1165"",""provenance"":""stm""},{""episode_id"":""8bb9065d-7343-46bd-98c5-97278e39ae85"",""provenance"":""stm""},{""episode_id"":""fecb9d82-b0a3-4404-be47-e4b06eabf324"",""provenance"":""stm""},{""episode_id"":""a6b96246-8cd0-4fe7-a6c0-de1794119448"",""provenance"":""stm""},{""episode_id"":""c190580d-46a5-4f02-92ae-65047bba5e6e"",""provenance"":""stm""},{""episode_id"":""519789fe-6564-4520-9705-b6d2363a75cc"",""provenance"":""stm""},{""episode_id"":""18c0fe53-3eeb-4b7a-945c-2f44bfc0f76b"",""provenance"":""stm""},{""episode_id"":""2d325516-566f-42fe-b759-d1fd5b059020"",""provenance"":""stm""},{""episode_id"":""bc0b1728-06ae-4811-81af-9e0b08a0381c"",""provenance"":""stm""},{""episode_id"":""90135016-06d9-46cd-b019-08bb131eb9d8"",""provenance"":""stm""},{""episode_id"":""fdeb2c09-1e72-404a-94f7-a7e0c780d283"",""provenance"":""stm""},{""episode_id"":""8fca7166-613a-4cb8-8d39-6e8c58fcd985"",""provenance"":""stm""},{""episode_id"":""d3e02e7e-21df-46ea-94a8-db6642a98918"",""provenance"":""stm""},{""episode_id"":""dd68ca6d-e5bb-482f-8140-4dda3e60cf04"",""provenance"":""stm""},{""episode_id"":""c4e33a58-67fb-4174-8da7-7d4d0cc6e4ca"",""provenance"":""stm""},{""episode_id"":""07bca7cb-6fc1-470a-814b-2220b8675c30"",""provenance"":""stm""},{""episode_id"":""709ac20a-2cab-46dc-92ea-d7b090e96c29"",""provenance"":""stm""},{""episode_id"":""e3627e47-7f58-4101-8cda-b851996bb3c0"",""provenance"":""stm""},{""episode_id"":""d80407d5-7406-4ed7-8639-ea2e911f0589"",""provenance"":""stm""},{""episode_id"":""f504c8fa-4f9d-49e5-8d1f-5bf9387c6ed3"",""provenance"":""stm""},{""episode_id"":""b0894539-6c9f-410a-ad49-6090c7f37688"",""provenance"":""stm""},{""episode_id"":""b1111940-a5ed-437a-b454-6918cde6484b"",""provenance"":""stm""},{""episode_id"":""e0d5f366-4f30-4c40-aff7-aa0b921e90b1"",""provenance"":""stm""}]"
312,40,0,0,40,0,"[{""episode_id"":""57bfb90b-a194-4d8b-a3b1-7fccf15ff796"",""provenance"":""stm""},{""episode_id"":""aaa08de6-ad95-468f-8911-33c4f07698de"",""provenance"":""stm""},{""episode_id"":""fe46bce7-97dc-4fc5-865b-74161a3acd5f"",""provenance"":""stm""},{""episode_id"":""57ae1e79-acbf-43fd-b833-2634450ccae5"",""provenance"":""stm""},{""episode_id"":""cc2f47df-8218-41bc-8bb2-0aef39961609"",""provenance"":""stm""},{""episode_id"":""ce19fda5-00bd-4953-b0fc-a2451e7850ed"",""provenance"":""stm""},{""episode_id"":""122fe4b8-bfb5-4fd0-8b01-3f927eb4bd77"",""provenance"":""stm""},{""episode_id"":""fcbc8ba4-50b3-4a6b-b0c8-e40b54cc3e82"",""provenance"":""stm""},{""episode_id"":""0b29fa1e-965c-4579-8ea7-da9d027834e2"",""provenance"":""stm""},{""episode_id"":""119ca3df-368f-4ca6-b4db-b3df1fecc523"",""provenance"":""stm""},{""episode_id"":""1920e8eb-4224-419d-8b90-e77f02c2d1ec"",""provenance"":""stm""},{""episode_id"":""b9cf5720-69a3-4ec0-9d5c-f1d9f1b0761a"",""provenance"":""stm""},{""episode_id"":""535ad410-abcb-402e-bafa-89e3f16fe673"",""provenance"":""stm""},{""episode_id"":""433670d9-6aa6-46ff-9005-15c498c3a602"",""provenance"":""stm""},{""episode_id"":""01d4da5d-b104-4521-97fd-1f1d7969537e"",""provenance"":""stm""},{""episode_id"":""8a76cc2e-2ad1-4c18-b93d-f3a66808f3bf"",""provenance"":""stm""},{""episode_id"":""9c71cff3-6020-4095-a15e-90562355feb5"",""provenance"":""stm""},{""episode_id"":""137dc881-b5e3-41ff-9b95-da0997839401"",""provenance"":""stm""},{""episode_id"":""bf28b7f5-a10c-4d45-a467-ef46efb2e283"",""provenance"":""stm""},{""episode_id"":""37596f85-c199-422c-9b79-e9e584006e58"",""provenance"":""stm""},{""episode_id"":""0387aa0d-412e-4d74-b40e-3ff4849db889"",""provenance"":""stm""},{""episode_id"":""b09cfb1b-9a74-45f9-9d7a-0e0d056ebb5a"",""provenance"":""stm""},{""episode_id"":""5b7aa8e6-f9f4-46bc-b8eb-2964088b8968"",""provenance"":""stm""},{""episode_id"":""8646a3f0-1902-442c-8323-3cc51d0bbf82"",""provenance"":""stm""},{""episode_id"":""70862630-def4-4ddc-8d8d-da920a369a4c"",""provenance"":""stm""},{""episode_id"":""fe36d647-f42a-42af-892a-0202f40022d7"",""provenance"":""stm""},{""episode_id"":""5bbf10f9-2767-430a-82cf-5f459ec2b508"",""provenance"":""stm""},{""episode_id"":""764eb965-08c8-4dc3-9155-e701de322f93"",""provenance"":""stm""},{""episode_id"":""86a876c1-e7c2-4316-943c-070bed2af3e6"",""provenance"":""stm""},{""episode_id"":""5530637b-a2f2-4af3-90df-beb2cb3ebc10"",""provenance"":""stm""},{""episode_id"":""3ea0a77c-bf7f-403d-a5d4-10a83ff7345a"",""provenance"":""stm""},{""episode_id"":""f0841a19-b0cd-4204-8070-5211af8ed881"",""provenance"":""stm""},{""episode_id"":""4d7f58f1-2059-4a9c-8dbc-b1715fdd0539"",""provenance"":""stm""},{""episode_id"":""c0c8e487-5599-4e31-8690-7764da845420"",""provenance"":""stm""},{""episode_id"":""23a08e70-429b-4f60-b124-732251b2781a"",""provenance"":""stm""},{""episode_id"":""26573c2d-f0c0-498c-98fa-717542cb03dc"",""provenance"":""stm""},{""episode_id"":""ffc0ba44-9767-452f-a818-a02f3e68b488"",""provenance"":""stm""},{""episode_id"":""60023ee0-e088-4856-aabb-2503fc2819b8"",""provenance"":""stm""},{""episode_id"":""6970c836-4d1a-4aad-936a-7af40cc87ce1"",""provenance"":""stm""},{""episode_id"":""e0f51cd9-e28b-446a-9139-a492b471c3d6"",""provenance"":""stm""}]"
313,15,0,0,15,0,"[{""episode_id"":""5619c449-f412-4706-8fc2-38f7833e1d79"",""provenance"":""stm""},{""episode_id"":""84794449-38b0-45d5-8a95-7fe45f7260d1"",""provenance"":""stm""},{""episode_id"":""d5bdbe42-518b-483d-a2e4-e6dd2ab12763"",""provenance"":""stm""},{""episode_id"":""bcc98709-5ea8-415c-b073-5b01422ca606"",""provenance"":""stm""},{""episode_id"":""63b74e9f-75a6-4ac7-8f20-1d62bd3efd41"",""provenance"":""stm""},{""episode_id"":""ceb20ccc-cefe-4c51-b0ff-d73e1dd5b82a"",""provenance"":""stm""},{""episode_id"":""002003d1-5d77-4d97-996e-604b9adad51b"",""provenance"":""stm""},{""episode_id"":""50ba28b9-2a07-4074-943e-85a0457c578d"",""provenance"":""stm""},{""episode_id"":""edb50b81-5328-48d0-a9e4-55478028df77"",""provenance"":""stm""},{""episode_id"":""bd201dee-55fd-4072-87d7-741972915263"",""provenance"":""stm""},{""episode_id"":""7edf218e-1e5a-46c4-a4ce-c35257320983"",""provenance"":""stm""},{""episode_id"":""5c164040-5572-490c-8529-1d6f6c49d176"",""provenance"":""stm""},{""episode_id"":""c1e848fa-1f1e-43c9-91af-b303ed382f69"",""provenance"":""stm""},{""episode_id"":""4282d14d-8526-4ccf-a022-39a46490c10a"",""provenance"":""stm""},{""episode_id"":""6581edf2-024a-4326-b51d-fae1c37b0877"",""provenance"":""stm""}]"
314,24,0,0,24,0,"[{""episode_id"":""5bbf10f9-2767-430a-82cf-5f459ec2b508"",""provenance"":""stm""},{""episode_id"":""bc0b1728-06ae-4811-81af-9e0b08a0381c"",""provenance"":""stm""},{""episode_id"":""5619c449-f412-4706-8fc2-38f7833e1d79"",""provenance"":""stm""},{""episode_id"":""86a876c1-e7c2-4316-943c-070bed2af3e6"",""provenance"":""stm""},{""episode_id"":""fdeb2c09-1e72-404a-94f7-a7e0c780d283"",""provenance"":""stm""},{""episode_id"":""d5bdbe42-518b-483d-a2e4-e6dd2ab12763"",""provenance"":""stm""},{""episode_id"":""3ea0a77c-bf7f-403d-a5d4-10a83ff7345a"",""provenance"":""stm""},{""episode_id"":""d3e02e7e-21df-46ea-94a8-db6642a98918"",""provenance"":""stm""},{""episode_id"":""63b74e9f-75a6-4ac7-8f20-1d62bd3efd41"",""provenance"":""stm""},{""episode_id"":""4d7f58f1-2059-4a9c-8dbc-b1715fdd0539"",""provenance"":""stm""},{""episode_id"":""c4e33a58-67fb-4174-8da7-7d4d0cc6e4ca"",""provenance"":""stm""},{""episode_id"":""002003d1-5d77-4d97-996e-604b9adad51b"",""provenance"":""stm""},{""episode_id"":""23a08e70-429b-4f60-b124-732251b2781a"",""provenance"":""stm""},{""episode_id"":""709ac20a-2cab-46dc-92ea-d7b090e96c29"",""provenance"":""stm""},{""episode_id"":""edb50b81-5328-48d0-a9e4-55478028df77"",""provenance"":""stm""},{""episode_id"":""26573c2d-f0c0-498c-98fa-717542cb03dc"",""provenance"":""stm""},{""episode_id"":""d80407d5-7406-4ed7-8639-ea2e911f0589"",""provenance"":""stm""},{""episode_id"":""7edf218e-1e5a-46c4-a4ce-c35257320983"",""provenance"":""stm""},{""episode_id"":""60023ee0-e088-4856-aabb-2503fc2819b8"",""provenance"":""stm""},{""episode_id"":""b0894539-6c9f-410a-ad49-6090c7f37688"",""provenance"":""stm""},{""episode_id"":""c1e848fa-1f1e-43c9-91af-b303ed382f69"",""provenance"":""stm""},{""episode_id"":""e0f51cd9-e28b-446a-9139-a492b471c3d6"",""provenance"":""stm""},{""episode_id"":""e0d5f366-4f30-4c40-aff7-aa0b921e90b1"",""provenance"":""stm""},{""episode_id"":""6581edf2-024a-4326-b51d-fae1c37b0877"",""provenance"":""stm""}]"
315,8,0,0,8,0,"[{""episode_id"":""2c67d242-5e21-4d3d-bd8b-945b817dec62"",""provenance"":""stm""},{""episode_id"":""ca6b668e-3de5-406b-8a7d-eceffdda696b"",""provenance"":""stm""},{""episode_id"":""6d22e238-8c2c-446f-97dd-7379ec01f206"",""provenance"":""stm""},{""episode_id"":""811a15b3-c3b3-466e-b159-630074257a4c"",""provenance"":""stm""},{""episode_id"":""e47fbc89-3194-46b7-acfb-cacab8671f85"",""provenance"":""stm""},{""episode_id"":""d8c10979-0971-4c7e-8ee2-9db08923ee9c"",""provenance"":""stm""},{""episode_id"":""58c75df7-c3b6-4762-83d9-ab15e54be33a"",""provenance"":""stm""},{""episode_id"":""7cab5df0-2c07-443e-80c3-263b21c87c29"",""provenance"":""stm""}]"
316,27,0,0,27,0,"[{""episode_id"":""867311f6-afef-4840-8464-bd6b7ab40e9e"",""provenance"":""stm""},{""episode_id"":""fa26854d-8603-480e-8ca8-e2289e49165a"",""provenance"":""stm""},{""episode_id"":""3608b857-02ee-4eea-8b7e-d92fe455cd25"",""provenance"":""stm""},{""episode_id"":""775db321-6818-4894-9bec-5eeda68656b2"",""provenance"":""stm""},{""episode_id"":""b1616f6e-e53f-43c6-8da6-9cb9a54da4ce"",""provenance"":""stm""},{""episode_id"":""8e53c6ff-f365-41f7-a124-5fdabcc5da68"",""provenance"":""stm""},{""episode_id"":""2fe9cd10-0c78-4067-8208-caccf8cf3bf1"",""provenance"":""stm""},{""episode_id"":""67115d9f-c189-4115-b3fb-54db12c0bc75"",""provenance"":""stm""},{""episode_id"":""5df848de-0f0a-4bfa-9803-d437a2850f17"",""provenance"":""stm""},{""episode_id"":""813cc187-a259-4ee3-af24-27e12fe916f7"",""provenance"":""stm""},{""episode_id"":""a1c54358-851c-4764-a5ea-3e5d98f26c54"",""provenance"":""stm""},{""episode_id"":""5619c449-f412-4706-8fc2-38f7833e1d79"",""provenance"":""stm""},{""episode_id"":""9c166341-b090-4c7a-ae9d-6814610f6a1f"",""provenance"":""stm""},{""episode_id"":""d5bdbe42-518b-483d-a2e4-e6dd2ab12763"",""provenance"":""stm""},{""episode_id"":""65d8b891-caa6-4d5c-857c-15f92d36fd9b"",""provenance"":""stm""},{""episode_id"":""63b74e9f-75a6-4ac7-8f20-1d62bd3efd41"",""provenance"":""stm""},{""episode_id"":""6deb9f3f-eea3-44b8-a15b-1bb9e6d71e1c"",""provenance"":""stm""},{""episode_id"":""002003d1-5d77-4d97-996e-604b9adad51b"",""provenance"":""stm""},{""episode_id"":""aa536813-a1ce-44e0-8997-e2e75b48ff62"",""provenance"":""stm""},{""episode_id"":""edb50b81-5328-48d0-a9e4-55478028df77"",""provenance"":""stm""},{""episode_id"":""092a8a21-54e3-4928-bc19-570b2aa22a2b"",""provenance"":""stm""},{""episode_id"":""02673028-fa69-409f-b325-310b4d926143"",""provenance"":""stm""},{""episode_id"":""7edf218e-1e5a-46c4-a4ce-c35257320983"",""provenance"":""stm""},{""episode_id"":""9ac2bd49-9319-4c1d-8929-71f532ea70d9"",""provenance"":""stm""},{""episode_id"":""c1e848fa-1f1e-43c9-91af-b303ed382f69"",""provenance"":""stm""},{""episode_id"":""24cfbd3b-305b-4cd1-93e8-aec26ececff0"",""provenance"":""stm""},{""episode_id"":""6581edf2-024a-4326-b51d-fae1c37b0877"",""provenance"":""stm""}]"
317,44,0,0,44,0,"[{""episode_id"":""60456478-818a-46f3-8f6f-bb30ff53c6df"",""provenance"":""stm""},{""episode_id"":""36fc4ee2-d046-4770-b13c-3aff4bc023f6"",""provenance"":""stm""},{""episode_id"":""28593f6f-75cd-4518-ba23-e74e9e9eec43"",""provenance"":""stm""},{""episode_id"":""85b6f7f8-0e43-4250-8f8d-c220ddaeac10"",""provenance"":""stm""},{""episode_id"":""c4316241-7407-42a1-a1fa-4992d2a053e4"",""provenance"":""stm""},{""episode_id"":""512383a5-233a-4dfc-a8ba-af87689e58a4"",""provenance"":""stm""},{""episode_id"":""b10c95b3-98c4-4e9b-8b5e-0d7436835362"",""provenance"":""stm""},{""episode_id"":""917d0c0c-226e-409f-8d99-f537fe0f2d52"",""provenance"":""stm""},{""episode_id"":""12a0cc8d-09e0-47b9-b796-def9df7ffe5e"",""provenance"":""stm""},{""episode_id"":""14677d68-5fe4-4cc5-bcec-41251316e1be"",""provenance"":""stm""},{""episode_id"":""57378902-d35b-42e3-bd84-064ab2d1192a"",""provenance"":""stm""},{""episode_id"":""6eee36f5-aa51-4ece-9ea9-107c271d1165"",""provenance"":""stm""},{""episode_id"":""8bb9065d-7343-46bd-98c5-97278e39ae85"",""provenance"":""stm""},{""episode_id"":""fecb9d82-b0a3-4404-be47-e4b06eabf324"",""provenance"":""stm""},{""episode_id"":""a6b96246-8cd0-4fe7-a6c0-de1794119448"",""provenance"":""stm""},{""episode_id"":""c190580d-46a5-4f02-92ae-65047bba5e6e"",""provenance"":""stm""},{""episode_id"":""519789fe-6564-4520-9705-b6d2363a75cc"",""provenance"":""stm""},{""episode_id"":""18c0fe53-3eeb-4b7a-945c-2f44bfc0f76b"",""provenance"":""stm""},{""episode_id"":""2d325516-566f-42fe-b759-d1fd5b059020"",""provenance"":""stm""},{""episode_id"":""5bbf10f9-2767-430a-82cf-5f459ec2b508"",""provenance"":""stm""},{""episode_id"":""bc0b1728-06ae-4811-81af-9e0b08a0381c"",""provenance"":""stm""},{""episode_id"":""5619c449-f412-4706-8fc2-38f7833e1d79"",""provenance"":""stm""},{""episode_id"":""86a876c1-e7c2-4316-943c-070bed2af3e6"",""provenance"":""stm""},{""episode_id"":""fdeb2c09-1e72-404a-94f7-a7e0c780d283"",""provenance"":""stm""},{""episode_id"":""d5bdbe42-518b-483d-a2e4-e6dd2ab12763"",""provenance"":""stm""},{""episode_id"":""3ea0a77c-bf7f-403d-a5d4-10a83ff7345a"",""provenance"":""stm""},{""episode_id"":""d3e02e7e-21df-46ea-94a8-db6642a98918"",""provenance"":""stm""},{""episode_id"":""63b74e9f-75a6-4ac7-8f20-1d62bd3efd41"",""provenance"":""stm""},{""episode_id"":""4d7f58f1-2059-4a9c-8dbc-b1715fdd0539"",""provenance"":""stm""},{""episode_id"":""c4e33a58-67fb-4174-8da7-7d4d0cc6e4ca"",""provenance"":""stm""},{""episode_id"":""002003d1-5d77-4d97-996e-604b9adad51b"",""provenance"":""stm""},{""episode_id"":""23a08e70-429b-4f60-b124-732251b2781a"",""provenance"":""stm""},{""episode_id"":""709ac20a-2cab-46dc-92ea-d7b090e96c29"",""provenance"":""stm""},{""episode_id"":""edb50b81-5328-48d0-a9e4-55478028df77"",""provenance"":""stm""},{""episode_id"":""26573c2d-f0c0-498c-98fa-717542cb03dc"",""provenance"":""stm""},{""episode_id"":""d80407d5-7406-4ed7-8639-ea2e911f0589"",""provenance"":""stm""},{""episode_id"":""7edf218e-1e5a-46c4-a4ce-c35257320983"",""provenance"":""stm""},{""episode_id"":""60023ee0-e088-4856-aabb-2503fc2819b8"",""provenance"":""stm""},{""episode_id"":""b0894539-6c9f-410a-ad49-6090c7f37688"",""provenance"":""stm""},{""episode_id"":""c1e848fa-1f1e-43c9-91af-b303ed382f69"",""provenance"":""stm""},{""episode_id"":""e0f51cd9-e28b-446a-9139-a492b471c3d6"",""provenance"":""stm""},{""episode_id"":""e0d5f366-4f30-4c40-aff7-aa0b921e90b1"",""provenance"":""stm""},{""episode_id"":""6581edf2-024a-4326-b51d-fae1c37b0877"",""provenance"":""stm""},{""episode_id"":""19210656-906d-4e3b-acbe-47bcfd877dd2"",""provenance"":""stm""}]"
318,26,0,0,26,0,"[{""episode_id"":""5bbf10f9-2767-430a-82cf-5f459ec2b508"",""provenance"":""stm""},{""episode_id"":""5619c449-f412-4706-8fc2-38f7833e1d79"",""provenance"":""stm""},{""episode_id"":""84794449-38b0-45d5-8a95-7fe45f7260d1"",""provenance"":""stm""},{""episode_id"":""86a876c1-e7c2-4316-943c-070bed2af3e6"",""provenance"":""stm""},{""episode_id"":""d5bdbe42-518b-483d-a2e4-e6dd2ab12763"",""provenance"":""stm""},{""episode_id"":""bcc98709-5ea8-415c-b073-5b01422ca606"",""provenance"":""stm""},{""episode_id"":""3ea0a77c-bf7f-403d-a5d4-10a83ff7345a"",""provenance"":""stm""},{""episode_id"":""63b74e9f-75a6-4ac7-8f20-1d62bd3efd41"",""provenance"":""stm""},{""episode_id"":""ceb20ccc-cefe-4c51-b0ff-d73e1dd5b82a"",""provenance"":""stm""},{""episode_id"":""4d7f58f1-2059-4a9c-8dbc-b1715fdd0539"",""provenance"":""stm""},{""episode_id"":""002003d1-5d77-4d97-996e-604b9adad51b"",""provenance"":""stm""},{""episode_id"":""50ba28b9-2a07-4074-943e-85a0457c578d"",""provenance"":""stm""},{""episode_id"":""23a08e70-429b-4f60-b124-732251b2781a"",""provenance"":""stm""},{""episode_id"":""edb50b81-5328-48d0-a9e4-55478028df77"",""provenance"":""stm""},{""episode_id"":""092a8a21-54e3-4928-bc19-570b2aa22a2b"",""provenance"":""stm""},{""episode_id"":""bd201dee-55fd-4072-87d7-741972915263"",""provenance"":""stm""},{""episode_id"":""26573c2d-f0c0-498c-98fa-717542cb03dc"",""provenance"":""stm""},{""episode_id"":""7edf218e-1e5a-46c4-a4ce-c35257320983"",""provenance"":""stm""},{""episode_id"":""5c164040-5572-490c-8529-1d6f6c49d176"",""provenance"":""stm""},{""episode_id"":""60023ee0-e088-4856-aabb-2503fc2819b8"",""provenance"":""stm""},{""episode_id"":""c1e848fa-1f1e-43c9-91af-b303ed382f69"",""provenance"":""stm""},{""episode_id"":""4282d14d-8526-4ccf-a022-39a46490c10a"",""provenance"":""stm""},{""episode_id"":""e0f51cd9-e28b-446a-9139-a492b471c3d6"",""provenance"":""stm""},{""episode_id"":""6581edf2-024a-4326-b51d-fae1c37b0877"",""provenance"":""stm""},{""episode_id"":""b6fcb475-aa6b-47e8-ad52-9622f921bb81"",""provenance"":""stm""},{""episode_id"":""19210656-906d-4e3b-acbe-47bcfd877dd2"",""provenance"":""stm""}]"
